Yıl,Ay,Gün,Tarih,İşlem Türü,Tutar,Harcama Kategorisi,Açıklama
2024,Haziran,1,2024-06-01,Dijital Cüzdan,6704.6,Giyim,Aksesuar
2024,Mayıs,31,2024-05-31,Dijital Cüzdan,1075.78,Sağlık,Doktor
2024,Mart,26,2024-03-26,Kredi Kartı,4671.23,Fatura,Doğalgaz
2024,Nisan,14,2024-04-14,Nakit,1632.82,Eğlence,Konser
2024,Nisan,6,2024-04-06,Nakit,4194.67,Ulaşım,Toplu taşıma
2024,Mart,20,2024-03-20,Nakit,6145.36,Eğlence,Etkinlik
2024,Mayıs,27,2024-05-27,Dijital Cüzdan,2461.62,Eğlence,Etkinlik
2024,Nisan,19,2024-04-19,Nakit,7161.64,Ulaşım,Toplu taşıma
2024,Nisan,15,2024-04-15,Kredi Kartı,9214.49,Fatura,Doğalgaz
2024,Mayıs,12,2024-05-12,Nakit,6299.52,Sağlık,Doktor
2024,Ocak,7,2024-01-07,Dijital Cüzdan,4445.08,Gıda,Yemek
2024,Ocak,20,2024-01-20,Nakit,2578.05,Ulaşım,Araç kiralama
2024,Ocak,31,2024-01-31,Banka Kartı,3146.92,Fatura,Su
2024,Şubat,13,2024-02-13,Kredi Kartı,7614.28,Fatura,Elektrik
2024,Nisan,2,2024-04-02,Kredi Kartı,5775.89,Abonelikler,Online hizmet
2024,Mayıs,26,2024-05-26,Kredi Kartı,3801.7,Ulaşım,Araç kiralama
2024,Mayıs,17,2024-05-17,Banka Kartı,5287.74,Sağlık,İlaç
2024,Nisan,27,2024-04-27,Banka Kartı,8021.98,Eğlence,Konser
2024,Şubat,18,2024-02-18,Nakit,5213.11,Abonelikler,Dergi
2024,Nisan,12,2024-04-12,Kredi Kartı,6661.46,Ulaşım,Benzin
2024,Ocak,24,2024-01-24,Dijital Cüzdan,6378.52,Eğlence,Konser
2024,Şubat,16,2024-02-16,Banka Kartı,5406.4,Sağlık,Hastane
2024,Şubat,23,2024-02-23,Banka Kartı,739.85,Gıda,Yemek
2024,Nisan,4,2024-04-04,Nakit,6476.94,Eğlence,Etkinlik
2024,Mart,20,2024-03-20,Nakit,6931.52,Ulaşım,Araç kiralama
2024,Mart,19,2024-03-19,Dijital Cüzdan,5924.12,Eğlence,Konser
2024,Mart,1,2024-03-01,Dijital Cüzdan,7510.96,Fatura,Elektrik
2024,Haziran,3,2024-06-03,Banka Kartı,9352.82,Ulaşım,Benzin
2024,Şubat,23,2024-02-23,Kredi Kartı,2195.87,Sağlık,Hastane
2024,Ocak,14,2024-01-14,Banka Kartı,9815.09,Eğlence,Sinema
2024,Ocak,4,2024-01-04,Dijital Cüzdan,609.52,Gıda,Yemek
2024,Şubat,27,2024-02-27,Dijital Cüzdan,7970.87,Giyim,Kıyafet
2024,Mayıs,22,2024-05-22,Banka Kartı,6291.26,Eğlence,Sinema
2024,Ocak,10,2024-01-10,Nakit,8245.14,Ulaşım,Araç kiralama
2024,Ocak,10,2024-01-10,Banka Kartı,7670.34,Giyim,Aksesuar
2024,Nisan,19,2024-04-19,Nakit,5513.84,Gıda,Market alışverişi
2024,Ocak,2,2024-01-02,Dijital Cüzdan,6588.72,Sağlık,Doktor
2024,Ocak,26,2024-01-26,Banka Kartı,7056.86,Ulaşım,Benzin
2024,Şubat,21,2024-02-21,Dijital Cüzdan,1536.96,Sağlık,İlaç
2024,Ocak,12,2024-01-12,Banka Kartı,5547.59,Gıda,Market alışverişi
2024,Mayıs,9,2024-05-09,Dijital Cüzdan,3472.98,Eğlence,Sinema
2024,Mayıs,7,2024-05-07,Banka Kartı,6453.26,Giyim,Aksesuar
2024,Mart,14,2024-03-14,Dijital Cüzdan,6082.12,Fatura,Elektrik
2024,Mart,12,2024-03-12,Banka Kartı,3115.92,Fatura,Elektrik
2024,Nisan,13,2024-04-13,Dijital Cüzdan,8488.3,Giyim,Ayakkabı
2024,Mayıs,9,2024-05-09,Kredi Kartı,4201.42,Ulaşım,Toplu taşıma
2024,Mart,28,2024-03-28,Dijital Cüzdan,3216.51,Abonelikler,Yazılım
2024,Nisan,27,2024-04-27,Dijital Cüzdan,3395.27,Sağlık,İlaç
2024,Ocak,4,2024-01-04,Dijital Cüzdan,9108.28,Fatura,Doğalgaz
2024,Mart,18,2024-03-18,Banka Kartı,1.0,Eğlence,Konser
2024,Mayıs,26,2024-05-26,Kredi Kartı,9764.9,Gıda,Market alışverişi
2024,Mayıs,6,2024-05-06,Dijital Cüzdan,3890.68,Giyim,Ayakkabı
2024,Ocak,24,2024-01-24,Banka Kartı,5739.57,Giyim,Aksesuar
2024,Mayıs,10,2024-05-10,Dijital Cüzdan,5445.1,Ulaşım,Araç kiralama
2024,Mart,26,2024-03-26,Nakit,7336.75,Fatura,Doğalgaz
2024,Mart,12,2024-03-12,Kredi Kartı,316.81,Giyim,Ayakkabı
2024,Nisan,30,2024-04-30,Dijital Cüzdan,1.0,Ulaşım,Araç kiralama
2024,Ocak,16,2024-01-16,Kredi Kartı,5452.43,Sağlık,Doktor
2024,Ocak,26,2024-01-26,Nakit,7917.89,Giyim,Kıyafet
2024,Haziran,29,2024-06-29,Banka Kartı,7392.48,Giyim,Ayakkabı
2024,Nisan,11,2024-04-11,Dijital Cüzdan,3595.85,Abonelikler,Dergi
2024,Haziran,1,2024-06-01,Dijital Cüzdan,2054.55,Abonelikler,Online hizmet
2024,Mart,15,2024-03-15,Nakit,2642.37,Eğlence,Etkinlik
2024,Nisan,29,2024-04-29,Kredi Kartı,1.0,Ulaşım,Benzin
2024,Mayıs,30,2024-05-30,Dijital Cüzdan,8193.27,Fatura,Doğalgaz
2024,Mart,28,2024-03-28,Banka Kartı,1605.97,Sağlık,İlaç
2024,Mart,18,2024-03-18,Banka Kartı,1186.61,Ulaşım,Araç kiralama
2024,Ocak,5,2024-01-05,Nakit,10902.7,Gıda,Market alışverişi
2024,Nisan,22,2024-04-22,Banka Kartı,2375.32,Sağlık,Hastane
2024,Mart,2,2024-03-02,Kredi Kartı,5959.52,Ulaşım,Benzin
2024,Mayıs,7,2024-05-07,Nakit,7681.26,Fatura,Elektrik
2024,Mart,11,2024-03-11,Dijital Cüzdan,5915.91,Ulaşım,Benzin
2024,Mayıs,28,2024-05-28,Dijital Cüzdan,5924.2,Giyim,Aksesuar
2024,Mart,13,2024-03-13,Dijital Cüzdan,10269.66,Giyim,Ayakkabı
2024,Haziran,10,2024-06-10,Banka Kartı,1791.86,Abonelikler,Dergi
2024,Ocak,7,2024-01-07,Dijital Cüzdan,6486.53,Giyim,Aksesuar
2024,Şubat,16,2024-02-16,Dijital Cüzdan,4972.92,Ulaşım,Toplu taşıma
2024,Haziran,12,2024-06-12,Banka Kartı,5190.68,Gıda,Market alışverişi
2024,Ocak,13,2024-01-13,Kredi Kartı,5781.41,Fatura,Elektrik
2024,Nisan,26,2024-04-26,Banka Kartı,4397.99,Fatura,Elektrik
2024,Mart,30,2024-03-30,Banka Kartı,3912.22,Gıda,Yemek
2024,Şubat,17,2024-02-17,Dijital Cüzdan,2881.05,Eğlence,Konser
2024,Haziran,20,2024-06-20,Dijital Cüzdan,5245.3,Sağlık,Doktor
2024,Haziran,19,2024-06-19,Nakit,5318.88,Ulaşım,Benzin
2024,Haziran,20,2024-06-20,Kredi Kartı,3062.07,Abonelikler,Dergi
2024,Haziran,19,2024-06-19,Nakit,2023.39,Ulaşım,Araç kiralama
2024,Haziran,5,2024-06-05,Kredi Kartı,2853.52,Fatura,Doğalgaz
2024,Mayıs,12,2024-05-12,Dijital Cüzdan,3675.3,Eğlence,Sinema
2024,Ocak,25,2024-01-25,Nakit,6618.26,Ulaşım,Araç kiralama
2024,Nisan,22,2024-04-22,Dijital Cüzdan,1.0,Ulaşım,Benzin
2024,Haziran,16,2024-06-16,Nakit,3832.28,Abonelikler,Yazılım
2024,Ocak,1,2024-01-01,Kredi Kartı,2979.54,Giyim,Kıyafet
2024,Ocak,24,2024-01-24,Nakit,947.95,Fatura,Elektrik
2024,Ocak,8,2024-01-08,Banka Kartı,5157.93,Sağlık,Doktor
2024,Mayıs,10,2024-05-10,Kredi Kartı,8849.75,Gıda,Market alışverişi
2024,Şubat,21,2024-02-21,Nakit,9423.5,Fatura,Doğalgaz
2024,Şubat,15,2024-02-15,Kredi Kartı,6348.02,Fatura,Doğalgaz
2024,Mart,10,2024-03-10,Kredi Kartı,7257.06,Gıda,Yemek
2024,Şubat,7,2024-02-07,Kredi Kartı,5286.48,Abonelikler,Yazılım
2024,Mart,27,2024-03-27,Dijital Cüzdan,6678.68,Fatura,Elektrik
2024,Mart,15,2024-03-15,Nakit,5626.95,Abonelikler,Online hizmet
2024,Mayıs,13,2024-05-13,Banka Kartı,2319.02,Ulaşım,Benzin
2024,Şubat,1,2024-02-01,Banka Kartı,7795.17,Fatura,Doğalgaz
2024,Mart,15,2024-03-15,Nakit,8494.56,Ulaşım,Benzin
2024,Şubat,18,2024-02-18,Banka Kartı,7940.59,Fatura,Elektrik
2024,Mayıs,31,2024-05-31,Nakit,2371.02,Abonelikler,Online hizmet
2024,Mart,16,2024-03-16,Kredi Kartı,8184.28,Fatura,Doğalgaz
2024,Mart,12,2024-03-12,Banka Kartı,4881.89,Fatura,Su
2024,Mart,4,2024-03-04,Nakit,3030.47,Gıda,Yemek
2024,Ocak,12,2024-01-12,Kredi Kartı,7569.44,Ulaşım,Toplu taşıma
2024,Haziran,15,2024-06-15,Kredi Kartı,3636.05,Ulaşım,Toplu taşıma
2024,Mayıs,22,2024-05-22,Kredi Kartı,737.63,Abonelikler,Yazılım
2024,Mayıs,6,2024-05-06,Kredi Kartı,8030.6,Fatura,Doğalgaz
2024,Mart,8,2024-03-08,Nakit,4231.23,Giyim,Kıyafet
2024,Mayıs,1,2024-05-01,Nakit,5024.15,Ulaşım,Benzin
2024,Şubat,22,2024-02-22,Nakit,2376.02,Gıda,Market alışverişi
2024,Şubat,15,2024-02-15,Dijital Cüzdan,2868.95,Giyim,Kıyafet
2024,Mart,16,2024-03-16,Banka Kartı,4399.58,Eğlence,Etkinlik
2024,Ocak,28,2024-01-28,Kredi Kartı,8127.62,Giyim,Aksesuar
2024,Şubat,4,2024-02-04,Nakit,4232.32,Sağlık,Doktor
2024,Mayıs,27,2024-05-27,Kredi Kartı,1.0,Ulaşım,Toplu taşıma
2024,Nisan,30,2024-04-30,Nakit,2050.47,Eğlence,Konser
2024,Mayıs,14,2024-05-14,Dijital Cüzdan,5166.75,Sağlık,Hastane
2024,Şubat,7,2024-02-07,Dijital Cüzdan,7407.46,Gıda,Restoran
2024,Nisan,7,2024-04-07,Kredi Kartı,3678.92,Ulaşım,Toplu taşıma
2024,Haziran,24,2024-06-24,Dijital Cüzdan,6438.76,Abonelikler,Online hizmet
2024,Haziran,16,2024-06-16,Banka Kartı,8082.77,Giyim,Kıyafet
2024,Mayıs,25,2024-05-25,Nakit,8398.93,Abonelikler,Online hizmet
2024,Ocak,10,2024-01-10,Dijital Cüzdan,3438.25,Ulaşım,Toplu taşıma
2024,Ocak,12,2024-01-12,Banka Kartı,6194.62,Sağlık,İlaç
2024,Mayıs,25,2024-05-25,Banka Kartı,2776.37,Gıda,Market alışverişi
2024,Haziran,13,2024-06-13,Kredi Kartı,3537.57,Fatura,Doğalgaz
2024,Şubat,12,2024-02-12,Banka Kartı,7901.27,Ulaşım,Toplu taşıma
2024,Mayıs,23,2024-05-23,Nakit,6819.83,Gıda,Yemek
2024,Şubat,1,2024-02-01,Kredi Kartı,4493.59,Ulaşım,Araç kiralama
2024,Nisan,19,2024-04-19,Kredi Kartı,4848.42,Ulaşım,Benzin
2024,Şubat,7,2024-02-07,Nakit,3673.12,Fatura,Doğalgaz
2024,Mart,5,2024-03-05,Dijital Cüzdan,7277.42,Fatura,Su
2024,Ocak,7,2024-01-07,Nakit,6364.36,Gıda,Market alışverişi
2024,Nisan,9,2024-04-09,Nakit,4662.41,Sağlık,Doktor
2024,Mart,23,2024-03-23,Dijital Cüzdan,5253.87,Ulaşım,Araç kiralama
2024,Şubat,17,2024-02-17,Banka Kartı,4486.45,Ulaşım,Benzin
2024,Haziran,2,2024-06-02,Banka Kartı,3275.79,Eğlence,Etkinlik
2024,Haziran,28,2024-06-28,Nakit,6955.25,Abonelikler,Online hizmet
2024,Mayıs,17,2024-05-17,Banka Kartı,4700.75,Abonelikler,Online hizmet
2024,Haziran,25,2024-06-25,Dijital Cüzdan,5916.35,Giyim,Kıyafet
2024,Ocak,28,2024-01-28,Dijital Cüzdan,9401.77,Gıda,Restoran
2024,Mart,16,2024-03-16,Banka Kartı,2977.49,Eğlence,Konser
2024,Ocak,25,2024-01-25,Kredi Kartı,5333.34,Eğlence,Etkinlik
2024,Şubat,29,2024-02-29,Nakit,659.07,Giyim,Aksesuar
2024,Mayıs,19,2024-05-19,Kredi Kartı,860.19,Ulaşım,Benzin
2024,Nisan,27,2024-04-27,Nakit,5478.9,Sağlık,Doktor
2024,Mart,3,2024-03-03,Dijital Cüzdan,316.0,Sağlık,Doktor
2024,Mayıs,5,2024-05-05,Banka Kartı,6576.06,Abonelikler,Online hizmet
2024,Mart,7,2024-03-07,Nakit,7018.71,Eğlence,Konser
2024,Mayıs,11,2024-05-11,Dijital Cüzdan,5197.44,Sağlık,Doktor
2024,Ocak,17,2024-01-17,Banka Kartı,4191.23,Sağlık,İlaç
2024,Mart,23,2024-03-23,Banka Kartı,8657.05,Giyim,Kıyafet
2024,Mayıs,31,2024-05-31,Nakit,7516.31,Eğlence,Sinema
2024,Şubat,1,2024-02-01,Nakit,3559.39,Ulaşım,Araç kiralama
2024,Şubat,13,2024-02-13,Kredi Kartı,1.0,Gıda,Yemek
2024,Mayıs,1,2024-05-01,Banka Kartı,6068.98,Sağlık,İlaç
2024,Nisan,10,2024-04-10,Dijital Cüzdan,6989.4,Gıda,Yemek
2024,Ocak,26,2024-01-26,Banka Kartı,3245.99,Gıda,Restoran
2024,Mart,13,2024-03-13,Nakit,5169.07,Gıda,Market alışverişi
2024,Ocak,10,2024-01-10,Dijital Cüzdan,2319.4,Ulaşım,Araç kiralama
2024,Ocak,19,2024-01-19,Kredi Kartı,1421.95,Ulaşım,Toplu taşıma
2024,Nisan,17,2024-04-17,Banka Kartı,2798.78,Giyim,Aksesuar
2024,Mart,18,2024-03-18,Kredi Kartı,3935.53,Ulaşım,Benzin
2024,Şubat,8,2024-02-08,Banka Kartı,7490.91,Sağlık,Hastane
2024,Mayıs,17,2024-05-17,Kredi Kartı,8686.2,Fatura,Doğalgaz
2024,Nisan,22,2024-04-22,Dijital Cüzdan,1818.99,Giyim,Ayakkabı
2024,Nisan,13,2024-04-13,Dijital Cüzdan,4877.68,Sağlık,Doktor
2024,Haziran,26,2024-06-26,Kredi Kartı,6298.69,Eğlence,Etkinlik
2024,Şubat,9,2024-02-09,Kredi Kartı,6160.78,Gıda,Yemek
2024,Ocak,21,2024-01-21,Banka Kartı,2258.95,Ulaşım,Araç kiralama
2024,Mayıs,4,2024-05-04,Nakit,6098.33,Ulaşım,Toplu taşıma
2024,Haziran,28,2024-06-28,Nakit,5329.37,Giyim,Ayakkabı
2024,Haziran,2,2024-06-02,Dijital Cüzdan,6202.54,Sağlık,Doktor
2024,Ocak,2,2024-01-02,Nakit,3399.42,Gıda,Yemek
2024,Mayıs,6,2024-05-06,Kredi Kartı,1.0,Sağlık,İlaç
2024,Mayıs,18,2024-05-18,Kredi Kartı,9161.31,Gıda,Restoran
2024,Şubat,16,2024-02-16,Banka Kartı,5825.58,Gıda,Yemek
2024,Ocak,24,2024-01-24,Dijital Cüzdan,7510.94,Giyim,Ayakkabı
2024,Mayıs,30,2024-05-30,Kredi Kartı,10324.07,Ulaşım,Araç kiralama
2024,Mayıs,9,2024-05-09,Kredi Kartı,12196.81,Abonelikler,Online hizmet
2024,Şubat,27,2024-02-27,Dijital Cüzdan,3503.41,Giyim,Ayakkabı
2024,Haziran,3,2024-06-03,Nakit,5793.76,Ulaşım,Araç kiralama
2024,Nisan,11,2024-04-11,Kredi Kartı,8943.62,Eğlence,Etkinlik
2024,Mart,25,2024-03-25,Banka Kartı,4195.73,Gıda,Restoran
2024,Mayıs,23,2024-05-23,Kredi Kartı,12442.06,Ulaşım,Araç kiralama
2024,Nisan,21,2024-04-21,Kredi Kartı,7973.19,Abonelikler,Yazılım
2024,Haziran,6,2024-06-06,Nakit,4609.92,Fatura,Su
2024,Şubat,2,2024-02-02,Kredi Kartı,10933.61,Gıda,Restoran
2024,Ocak,23,2024-01-23,Banka Kartı,5560.76,Giyim,Aksesuar
2024,Nisan,5,2024-04-05,Nakit,2655.02,Abonelikler,Yazılım
2024,Şubat,22,2024-02-22,Nakit,1190.95,Ulaşım,Toplu taşıma
2024,Nisan,19,2024-04-19,Nakit,2191.14,Eğlence,Sinema
2024,Nisan,20,2024-04-20,Banka Kartı,3434.06,Abonelikler,Dergi
2024,Haziran,8,2024-06-08,Banka Kartı,4481.67,Sağlık,Hastane
2024,Şubat,4,2024-02-04,Kredi Kartı,4996.56,Abonelikler,Dergi
2024,Mart,31,2024-03-31,Dijital Cüzdan,8009.72,Sağlık,Hastane
2024,Ocak,23,2024-01-23,Dijital Cüzdan,8008.6,Giyim,Ayakkabı
2024,Nisan,8,2024-04-08,Banka Kartı,5727.08,Eğlence,Etkinlik
2024,Şubat,21,2024-02-21,Banka Kartı,3610.0,Abonelikler,Yazılım
2024,Mart,12,2024-03-12,Dijital Cüzdan,1074.74,Giyim,Kıyafet
2024,Mart,15,2024-03-15,Banka Kartı,6726.23,Sağlık,Hastane
2024,Mayıs,20,2024-05-20,Kredi Kartı,3880.1,Ulaşım,Toplu taşıma
2024,Haziran,5,2024-06-05,Nakit,6763.66,Gıda,Restoran
2024,Mayıs,24,2024-05-24,Nakit,1.0,Eğlence,Sinema
2024,Nisan,3,2024-04-03,Dijital Cüzdan,5417.41,Fatura,Su
2024,Nisan,24,2024-04-24,Dijital Cüzdan,9132.71,Ulaşım,Araç kiralama
2024,Şubat,9,2024-02-09,Dijital Cüzdan,6210.57,Abonelikler,Yazılım
2024,Mayıs,29,2024-05-29,Kredi Kartı,8493.81,Eğlence,Sinema
2024,Nisan,30,2024-04-30,Kredi Kartı,1.0,Sağlık,Doktor
2024,Mayıs,16,2024-05-16,Nakit,2175.09,Eğlence,Etkinlik
2024,Nisan,4,2024-04-04,Dijital Cüzdan,5074.2,Fatura,Elektrik
2024,Nisan,12,2024-04-12,Nakit,7732.88,Ulaşım,Benzin
2024,Mart,30,2024-03-30,Dijital Cüzdan,3276.51,Abonelikler,Dergi
2024,Mayıs,7,2024-05-07,Banka Kartı,9406.64,Fatura,Doğalgaz
2024,Şubat,16,2024-02-16,Dijital Cüzdan,5491.42,Giyim,Kıyafet
2024,Mart,19,2024-03-19,Nakit,7115.77,Eğlence,Sinema
2024,Haziran,17,2024-06-17,Nakit,1.0,Abonelikler,Yazılım
2024,Mart,26,2024-03-26,Nakit,6950.64,Fatura,Elektrik
2024,Mayıs,17,2024-05-17,Nakit,4714.34,Eğlence,Etkinlik
2024,Mart,25,2024-03-25,Banka Kartı,1650.87,Gıda,Restoran
2024,Şubat,20,2024-02-20,Banka Kartı,2543.9,Ulaşım,Araç kiralama
2024,Mart,8,2024-03-08,Banka Kartı,2912.49,Ulaşım,Araç kiralama
2024,Şubat,2,2024-02-02,Kredi Kartı,3661.13,Giyim,Aksesuar
2024,Haziran,19,2024-06-19,Nakit,11712.36,Sağlık,Doktor
2024,Mayıs,9,2024-05-09,Kredi Kartı,1359.21,Giyim,Aksesuar
2024,Nisan,9,2024-04-09,Kredi Kartı,3576.84,Gıda,Yemek
2024,Şubat,28,2024-02-28,Nakit,10413.43,Gıda,Restoran
2024,Şubat,23,2024-02-23,Banka Kartı,8320.97,Abonelikler,Dergi
2024,Şubat,14,2024-02-14,Dijital Cüzdan,1481.12,Gıda,Market alışverişi
2024,Haziran,18,2024-06-18,Banka Kartı,847.64,Sağlık,Doktor
2024,Mart,1,2024-03-01,Nakit,5983.39,Ulaşım,Araç kiralama
2024,Ocak,14,2024-01-14,Dijital Cüzdan,3867.59,Giyim,Aksesuar
2024,Şubat,23,2024-02-23,Nakit,3077.0,Giyim,Kıyafet
2024,Ocak,20,2024-01-20,Dijital Cüzdan,9029.0,Sağlık,İlaç
2024,Mart,10,2024-03-10,Banka Kartı,3832.13,Sağlık,Doktor
2024,Şubat,7,2024-02-07,Nakit,8192.09,Abonelikler,Yazılım
2024,Ocak,28,2024-01-28,Nakit,8217.9,Gıda,Market alışverişi
2024,Haziran,21,2024-06-21,Dijital Cüzdan,4071.68,Giyim,Kıyafet
2024,Şubat,11,2024-02-11,Banka Kartı,3844.28,Ulaşım,Araç kiralama
2024,Şubat,23,2024-02-23,Banka Kartı,3049.08,Eğlence,Konser
2024,Haziran,20,2024-06-20,Kredi Kartı,10038.8,Eğlence,Konser
2024,Nisan,10,2024-04-10,Kredi Kartı,5016.65,Giyim,Ayakkabı
2024,Nisan,11,2024-04-11,Kredi Kartı,1808.58,Eğlence,Konser
2024,Haziran,4,2024-06-04,Dijital Cüzdan,3561.49,Abonelikler,Yazılım
2024,Şubat,25,2024-02-25,Banka Kartı,8354.11,Sağlık,İlaç
2024,Mayıs,28,2024-05-28,Kredi Kartı,4210.84,Abonelikler,Yazılım
2024,Şubat,4,2024-02-04,Banka Kartı,5876.5,Giyim,Kıyafet
2024,Mart,30,2024-03-30,Nakit,3292.46,Fatura,Elektrik
2024,Haziran,24,2024-06-24,Nakit,6889.24,Abonelikler,Online hizmet
2024,Ocak,1,2024-01-01,Banka Kartı,5044.4,Abonelikler,Online hizmet
2024,Haziran,8,2024-06-08,Banka Kartı,4966.31,Gıda,Yemek
2024,Nisan,27,2024-04-27,Dijital Cüzdan,8783.36,Abonelikler,Dergi
2024,Haziran,6,2024-06-06,Nakit,9817.19,Giyim,Ayakkabı
2024,Şubat,26,2024-02-26,Nakit,7645.89,Eğlence,Konser
2024,Mart,5,2024-03-05,Banka Kartı,1318.5,Abonelikler,Yazılım
2024,Mart,7,2024-03-07,Banka Kartı,169.72,Eğlence,Sinema
2024,Nisan,5,2024-04-05,Dijital Cüzdan,3000.21,Fatura,Elektrik
2024,Nisan,4,2024-04-04,Kredi Kartı,5002.52,Fatura,Su
2024,Haziran,1,2024-06-01,Banka Kartı,1.0,Abonelikler,Yazılım
2024,Haziran,8,2024-06-08,Dijital Cüzdan,4655.12,Sağlık,Hastane
2024,Haziran,30,2024-06-30,Kredi Kartı,6199.02,Gıda,Restoran
2024,Ocak,28,2024-01-28,Banka Kartı,6136.15,Giyim,Kıyafet
2024,Şubat,9,2024-02-09,Dijital Cüzdan,1.0,Fatura,Doğalgaz
2024,Şubat,15,2024-02-15,Nakit,5188.8,Abonelikler,Online hizmet
2024,Ocak,16,2024-01-16,Kredi Kartı,6408.86,Abonelikler,Dergi
2024,Şubat,22,2024-02-22,Kredi Kartı,6263.76,Eğlence,Konser
2024,Nisan,2,2024-04-02,Banka Kartı,1.0,Gıda,Market alışverişi
2024,Şubat,17,2024-02-17,Kredi Kartı,4802.7,Fatura,Su
2024,Mayıs,2,2024-05-02,Kredi Kartı,3389.07,Giyim,Ayakkabı
2024,Nisan,19,2024-04-19,Dijital Cüzdan,5287.94,Abonelikler,Yazılım
2024,Şubat,12,2024-02-12,Nakit,1.0,Sağlık,Hastane
2024,Mart,14,2024-03-14,Kredi Kartı,5941.55,Giyim,Aksesuar
2024,Haziran,5,2024-06-05,Banka Kartı,8661.47,Eğlence,Sinema
2024,Mayıs,27,2024-05-27,Kredi Kartı,4095.5,Abonelikler,Yazılım
2024,Mart,12,2024-03-12,Nakit,2092.54,Giyim,Aksesuar
2024,Mayıs,20,2024-05-20,Kredi Kartı,141.07,Sağlık,Doktor
2024,Şubat,8,2024-02-08,Kredi Kartı,2463.31,Eğlence,Etkinlik
2024,Şubat,29,2024-02-29,Banka Kartı,506.73,Giyim,Aksesuar
2024,Mart,12,2024-03-12,Dijital Cüzdan,7915.94,Eğlence,Etkinlik
2024,Haziran,29,2024-06-29,Dijital Cüzdan,11557.1,Abonelikler,Yazılım
2024,Ocak,8,2024-01-08,Banka Kartı,2148.01,Giyim,Aksesuar
2024,Nisan,26,2024-04-26,Banka Kartı,4483.09,Giyim,Aksesuar
2024,Ocak,26,2024-01-26,Nakit,7677.12,Sağlık,İlaç
2024,Şubat,10,2024-02-10,Banka Kartı,7904.19,Giyim,Ayakkabı
2024,Şubat,17,2024-02-17,Kredi Kartı,8887.57,Abonelikler,Online hizmet
2024,Ocak,19,2024-01-19,Banka Kartı,7617.39,Giyim,Aksesuar
2024,Şubat,13,2024-02-13,Banka Kartı,9158.18,Sağlık,Hastane
2024,Mart,26,2024-03-26,Dijital Cüzdan,6653.45,Fatura,Doğalgaz
2024,Mayıs,30,2024-05-30,Banka Kartı,1222.69,Fatura,Elektrik
2024,Mayıs,24,2024-05-24,Nakit,5527.88,Giyim,Aksesuar
2024,Haziran,26,2024-06-26,Nakit,4605.1,Ulaşım,Araç kiralama
2024,Haziran,7,2024-06-07,Banka Kartı,1705.1,Abonelikler,Yazılım
2024,Mart,26,2024-03-26,Nakit,2791.26,Fatura,Elektrik
2024,Ocak,15,2024-01-15,Kredi Kartı,10246.12,Abonelikler,Dergi
2024,Nisan,21,2024-04-21,Banka Kartı,303.57,Abonelikler,Dergi
2024,Ocak,10,2024-01-10,Banka Kartı,7276.37,Eğlence,Sinema
2024,Haziran,26,2024-06-26,Nakit,7767.63,Gıda,Market alışverişi
2024,Mayıs,30,2024-05-30,Dijital Cüzdan,2588.99,Giyim,Ayakkabı
2024,Mart,15,2024-03-15,Dijital Cüzdan,5231.71,Fatura,Doğalgaz
2024,Haziran,9,2024-06-09,Dijital Cüzdan,7165.19,Giyim,Ayakkabı
2024,Ocak,4,2024-01-04,Dijital Cüzdan,4275.19,Gıda,Yemek
2024,Mart,4,2024-03-04,Dijital Cüzdan,4829.94,Fatura,Doğalgaz
2024,Mart,19,2024-03-19,Banka Kartı,2724.02,Fatura,Elektrik
2024,Mart,12,2024-03-12,Dijital Cüzdan,6520.79,Fatura,Elektrik
2024,Mayıs,21,2024-05-21,Dijital Cüzdan,5650.73,Fatura,Su
2024,Nisan,19,2024-04-19,Kredi Kartı,789.76,Fatura,Doğalgaz
2024,Mayıs,17,2024-05-17,Kredi Kartı,2603.44,Ulaşım,Araç kiralama
2024,Mayıs,17,2024-05-17,Dijital Cüzdan,7361.56,Ulaşım,Araç kiralama
2024,Haziran,9,2024-06-09,Dijital Cüzdan,9928.41,Ulaşım,Toplu taşıma
2024,Nisan,24,2024-04-24,Dijital Cüzdan,8690.44,Abonelikler,Online hizmet
2024,Şubat,8,2024-02-08,Nakit,2211.38,Sağlık,Doktor
2024,Haziran,14,2024-06-14,Nakit,3233.87,Ulaşım,Toplu taşıma
2024,Şubat,4,2024-02-04,Dijital Cüzdan,2722.44,Ulaşım,Benzin
2024,Şubat,9,2024-02-09,Kredi Kartı,5069.11,Sağlık,İlaç
2024,Mart,7,2024-03-07,Nakit,8617.11,Ulaşım,Toplu taşıma
2024,Ocak,23,2024-01-23,Kredi Kartı,3859.52,Gıda,Restoran
2024,Mayıs,13,2024-05-13,Kredi Kartı,8657.53,Fatura,Su
2024,Mart,16,2024-03-16,Nakit,6951.37,Eğlence,Sinema
2024,Mayıs,23,2024-05-23,Kredi Kartı,3402.77,Fatura,Su
2024,Ocak,8,2024-01-08,Dijital Cüzdan,3867.46,Eğlence,Etkinlik
2024,Haziran,19,2024-06-19,Dijital Cüzdan,8453.39,Ulaşım,Toplu taşıma
2024,Şubat,17,2024-02-17,Banka Kartı,3654.75,Ulaşım,Toplu taşıma
